POD;N_Righe;N_Mesi;Tot_NaN_Q;Tot_Celle;Completezza [%]
99999E00031219;858;14;8;82368;99.99
99999E00031223;980;16;8;94080;99.99
99999E00031226;1100;18;8;105600;99.99
99999E00031227;1100;18;8;105600;99.99
99999E00031233;1100;18;8;105600;99.99
99999E00031235;1100;18;8;105600;99.99
99999E00031242;1042;17;8;100032;99.99
99999E00031258;1100;18;8;105600;99.99
99999E00031264;980;16;8;94080;99.99
99999E00031269;1100;18;8;105600;99.99
99999E00031282;2216;18;16;212736;99.99
99999E00031289;1042;17;8;100032;99.99
99999E00031296;1100;18;8;105600;99.99
99999E00031300;1100;18;8;105600;99.99
99999E00031303;1042;17;8;100032;99.99
99999E00031304;1100;18;16;105600;99.98
99999E00031306;1042;17;8;100032;99.99
99999E00031307;1042;17;8;100032;99.99
99999E00031309;920;15;8;88320;99.99
99999E00031312;1100;18;8;105600;99.99
99999E00031320;1100;18;8;105600;99.99
99999E00031329;858;14;8;82368;99.99
99999E00031336;1563;17;12;150048;99.99
99999E00031340;1100;18;8;105600;99.99
99999E00031343;1100;18;8;105600;99.99
99999E00031347;1100;18;8;105600;99.99
99999E00031359;1100;18;8;105600;99.99
99999E00031360;1100;18;8;105600;99.99
99999E00031369;1716;14;16;164736;99.99
99999E00031370;1472;12;16;141312;99.99
99999E00031372;858;14;8;82368;99.99
99999E00031374;798;13;8;76608;99.99
99999E00031376;858;14;8;82368;99.99
99999E00031377;858;14;8;82368;99.99
99999E00031378;920;15;8;88320;99.99
99999E00031379;980;16;8;94080;99.99
99999E00031381;858;14;8;82368;99.99
99999E00031382;858;14;8;82368;99.99
99999E00031385;980;16;8;94080;99.99
99999E00031386;858;14;8;82368;99.99
99999E00031387;858;14;8;82368;99.99
99999E00031388;1042;17;8;100032;99.99
99999E00031389;980;16;8;94080;99.99
99999E00031393;1716;14;16;164736;99.99
99999E00031394;920;15;8;88320;99.99
99999E00031425;920;15;8;88320;99.99
99999E00031426;920;15;8;88320;99.99
99999E00031432;858;14;8;82368;99.99
99999E00031433;858;14;8;82368;99.99
99999E00031434;858;14;8;82368;99.99
99999E00031435;980;16;8;94080;99.99
99999E00031446;1100;18;8;105600;99.99
99999E00031452;980;16;8;94080;99.99
99999E00031463;980;16;8;94080;99.99
99999E00031482;920;15;8;88320;99.99
99999E00031490;1100;18;8;105600;99.99
99999E00031497;1042;17;8;100032;99.99
99999E00031498;1100;18;8;105600;99.99
99999E00031499;920;15;8;88320;99.99
99999E00031508;1100;18;8;105600;99.99
99999E00031518;1042;17;8;100032;99.99
99999E00031542;980;16;8;94080;99.99
99999E00031543;920;15;8;88320;99.99
99999E00031544;1042;17;8;100032;99.99
99999E00031558;1650;18;12;158400;99.99
99999E00031566;1100;18;8;105600;99.99
99999E00031570;1100;18;16;105600;99.98
99999E00031583;858;14;8;82368;99.99
99999E00031610;1100;18;8;105600;99.99
99999E00031612;1100;18;8;105600;99.99
99999E00031613;920;15;8;88320;99.99
99999E00031618;1100;18;8;105600;99.99
99999E00031626;1100;18;8;105600;99.99
99999E00031639;1151;18;8;110496;99.99
99999E00031651;1100;18;8;105600;99.99
99999E00031652;858;14;8;82368;99.99
99999E00031656;1100;18;8;105600;99.99
99999E00031669;980;16;8;94080;99.99
99999E00031672;858;14;8;82368;99.99
99999E00031679;1100;18;8;105600;99.99
99999E00031692;920;15;8;88320;99.99
99999E00031700;1650;18;12;158400;99.99
99999E00031701;858;14;8;82368;99.99
99999E00031702;980;16;8;94080;99.99
99999E00031703;980;16;8;94080;99.99
99999E00031704;980;16;8;94080;99.99
99999E00031705;1470;16;12;141120;99.99
99999E00031714;980;16;8;94080;99.99
99999E00031715;980;16;8;94080;99.99
99999E00031717;1100;18;8;105600;99.99
99999E00031718;1100;18;8;105600;99.99
99999E00031725;1100;18;8;105600;99.99
99999E00031729;1100;18;8;105600;99.99
99999E00031733;1650;18;12;158400;99.99
99999E00031750;1100;18;8;105600;99.99
99999E00031755;1100;18;8;105600;99.99
99999E00031756;1100;18;8;105600;99.99
99999E00031760;980;16;8;94080;99.99
99999E00031761;1100;18;8;105600;99.99
99999E00031763;1100;18;8;105600;99.99
99999E00031778;858;14;8;82368;99.99
99999E00031797;1100;18;8;105600;99.99
99999E00031800;798;13;8;76608;99.99
99999E00031807;1100;18;8;105600;99.99
99999E00031808;920;15;8;88320;99.99
99999E00031809;1042;17;8;100032;99.99
99999E00031817;858;14;8;82368;99.99
99999E00031821;1100;18;8;105600;99.99
99999E00031823;1100;18;8;105600;99.99
99999E00031834;920;15;8;88320;99.99
99999E00031837;1100;18;8;105600;99.99
99999E00031838;1100;18;8;105600;99.99
99999E00031839;1100;18;8;105600;99.99
99999E00031840;1100;18;12;105600;99.99
99999E00031841;1100;18;8;105600;99.99
99999E00031843;1100;18;8;105600;99.99
99999E00031849;1100;18;8;105600;99.99
99999E00031851;1100;18;8;105600;99.99
99999E00031852;1100;18;8;105600;99.99
99999E00031861;1100;18;8;105600;99.99
99999E00031864;1100;18;8;105600;99.99
99999E00031871;858;14;8;82368;99.99
99999E00031873;1100;18;8;105600;99.99
99999E00031874;980;16;8;94080;99.99
99999E00031875;980;16;8;94080;99.99
99999E00031885;1716;14;16;164736;99.99
99999E00031886;1716;14;16;164736;99.99
99999E00031910;1100;18;8;105600;99.99
99999E00031914;980;16;8;94080;99.99
99999E00031915;858;14;8;82368;99.99
99999E00031930;1100;18;8;105600;99.99
99999E00031931;1100;18;8;105600;99.99
99999E00031942;980;16;8;94080;99.99
99999E00031945;1100;18;8;105600;99.99
99999E00031946;1100;18;8;105600;99.99
99999E00031952;1100;18;8;105600;99.99
99999E00031953;798;13;8;76608;99.99
99999E00031955;920;15;8;88320;99.99
99999E00031964;1100;18;8;105600;99.99
99999E00031966;1100;18;8;105600;99.99
99999E00031969;920;15;8;88320;99.99
99999E00031971;980;16;8;94080;99.99
99999E00031979;920;15;8;88320;99.99
99999E00031980;1100;18;8;105600;99.99
99999E00031993;1100;18;8;105600;99.99
99999E00032000;980;16;8;94080;99.99
99999E00032020;980;16;8;94080;99.99
99999E00032021;858;14;8;82368;99.99
99999E00032022;858;14;8;82368;99.99
99999E00032033;920;15;8;88320;99.99
99999E00032034;1840;15;16;176640;99.99
99999E00032047;1100;18;8;105600;99.99
99999E00032062;1100;18;8;105600;99.99
99999E00032066;1100;18;8;105600;99.99
99999E00032068;920;15;8;88320;99.99
99999E00032087;1100;18;8;105600;99.99
99999E00032089;798;13;8;76608;99.99
99999E00032096;1100;18;8;105600;99.99
99999E00032098;798;13;8;76608;99.99
99999E00032099;980;16;8;94080;99.99
99999E00032100;920;15;8;88320;99.99
99999E00032109;1100;18;8;105600;99.99
99999E00032110;1100;18;8;105600;99.99
99999E00032116;1100;18;8;105600;99.99
99999E00032121;798;13;8;76608;99.99
99999E00032122;2084;17;16;200064;99.99
99999E00032132;1100;18;8;105600;99.99
99999E00032136;1716;14;16;164736;99.99
99999E00032152;1100;18;8;105600;99.99
99999E00032155;1100;18;8;105600;99.99
99999E00032161;1100;18;8;105600;99.99
99999E00032169;1100;18;8;105600;99.99
99999E00032173;1042;17;8;100032;99.99
99999E00032177;798;13;8;76608;99.99
99999E00032179;980;16;8;94080;99.99
99999E00032180;1042;17;8;100032;99.99
99999E00032181;858;14;8;82368;99.99
99999E00032182;920;15;8;88320;99.99
99999E00032183;798;13;8;76608;99.99
99999E00032208;1100;18;8;105600;99.99
99999E00032214;1100;18;8;105600;99.99
99999E00032220;858;14;8;82368;99.99
99999E00032228;1650;18;12;158400;99.99
99999E00032234;2200;18;16;211200;99.99
99999E00032237;1042;17;8;100032;99.99
99999E00032238;920;15;8;88320;99.99
99999E00032242;980;16;8;94080;99.99
99999E00032260;798;13;8;76608;99.99
99999E00032264;1100;18;8;105600;99.99
99999E00032265;980;16;8;94080;99.99
99999E00032267;798;13;8;76608;99.99
99999E00032278;1042;17;8;100032;99.99
99999E00032282;1042;17;8;100032;99.99
99999E00032283;1100;18;8;105600;99.99
99999E00032288;1100;18;8;105600;99.99
99999E00032289;1100;18;8;105600;99.99
99999E00032291;1100;18;8;105600;99.99
99999E00032294;968;16;8;92928;99.99
99999E00032298;798;13;8;76608;99.99
99999E00032299;918;15;8;88128;99.99
99999E00032300;2750;18;20;264000;99.99
99999E00032302;920;15;8;88320;99.99
99999E00032303;798;13;8;76608;99.99
99999E00032308;1100;18;8;105600;99.99
99999E00032317;1100;18;8;105600;99.99
99999E00032321;1042;17;8;100032;99.99
99999E00032330;2750;18;20;264000;99.99
99999E00032341;1042;17;8;100032;99.99
99999E00032343;1100;18;8;105600;99.99
99999E00032346;920;15;8;88320;99.99
99999E00032347;980;16;8;94080;99.99
99999E00032349;1100;18;8;105600;99.99
99999E00032358;798;13;8;76608;99.99
99999E00032367;1042;17;8;100032;99.99
99999E00032370;1100;18;8;105600;99.99
99999E00032374;1042;17;8;100032;99.99
99999E00032377;980;16;8;94080;99.99
99999E00032380;1100;18;8;105600;99.99
99999E00032385;920;15;8;88320;99.99
99999E00032389;888;16;8;85248;99.99
99999E00032390;1042;17;8;100032;99.99
99999E00032392;1716;14;16;164736;99.99
99999E00032393;1960;16;16;188160;99.99
99999E00032399;1100;18;8;105600;99.99
99999E00032400;980;16;8;94080;99.99
99999E00032401;980;16;8;94080;99.99
99999E00032405;1960;16;16;188160;99.99
99999E00032410;1042;17;8;100032;99.99
99999E00032420;858;14;8;82368;99.99
99999E00032422;1100;18;8;105600;99.99
99999E00032423;920;15;8;88320;99.99
99999E00032424;920;15;8;88320;99.99
99999E00032429;858;14;8;82368;99.99
99999E00032437;1100;18;8;105600;99.99
99999E00032439;980;16;8;94080;99.99
99999E00032445;1840;15;16;176640;99.99
99999E00032447;1100;18;8;105600;99.99
99999E00032451;920;15;8;88320;99.99
99999E00032454;858;14;8;82368;99.99
99999E00032455;1716;14;16;164736;99.99
99999E00032461;980;16;8;94080;99.99
99999E00032462;920;15;8;88320;99.99
99999E00032463;2145;14;20;205920;99.99
99999E00032468;1716;14;16;164736;99.99
99999E00032471;832;14;8;79872;99.99
99999E00032472;1100;18;8;105600;99.99
99999E00032481;858;14;8;82368;99.99
99999E00032482;1840;15;16;176640;99.99
99999E00032490;920;15;8;88320;99.99
99999E00032491;920;15;8;88320;99.99
99999E00032492;980;16;8;94080;99.99
99999E00032499;1042;17;8;100032;99.99
99999E00032500;980;16;8;94080;99.99
99999E00032502;858;14;8;82368;99.99
99999E00032504;980;16;8;94080;99.99
99999E00032505;798;13;8;76608;99.99
99999E00032510;920;15;8;88320;99.99
99999E00032517;1100;18;8;105600;99.99
99999E00032519;1100;18;8;105600;99.99
99999E00032523;858;14;8;82368;99.99
99999E00032524;1100;18;8;105600;99.99
99999E00032525;858;14;8;82368;99.99
99999E00032531;920;15;8;88320;99.99
99999E00032532;1100;18;8;105600;99.99
99999E00032535;858;14;8;82368;99.99
99999E00032538;980;16;8;94080;99.99
99999E00032552;1042;17;8;100032;99.99
99999E00032553;1042;17;8;100032;99.99
99999E00032558;1100;18;8;105600;99.99
99999E00032566;920;15;8;88320;99.99
99999E00032575;1100;18;8;105600;99.99
99999E00032578;1100;18;8;105600;99.99
99999E00032582;1042;17;8;100032;99.99
99999E00032586;980;16;8;94080;99.99
99999E00032587;920;15;8;88320;99.99
99999E00032588;1042;17;8;100032;99.99
99999E00032590;798;13;8;76608;99.99
99999E00032591;1100;18;8;105600;99.99
99999E00032600;858;14;8;82368;99.99
99999E00032606;1042;17;8;100032;99.99
99999E00032607;1100;18;8;105600;99.99
99999E00032608;1100;18;8;105600;99.99
99999E00032613;898;15;8;86208;99.99
99999E00032615;920;15;8;88320;99.99
99999E00032616;980;16;8;94080;99.99
99999E00032625;1100;18;8;105600;99.99
99999E00032630;1100;18;8;105600;99.99
99999E00032631;1100;18;8;105600;99.99
99999E00032632;1100;18;8;105600;99.99
99999E00032636;1042;17;8;100032;99.99
99999E00032640;980;16;8;94080;99.99
99999E00032641;920;15;8;88320;99.99
99999E00032659;1042;17;8;100032;99.99
99999E00032669;920;15;8;88320;99.99
99999E00032670;1100;18;8;105600;99.99
99999E00032671;920;15;8;88320;99.99
99999E00032673;858;14;8;82368;99.99
99999E00032676;980;16;8;94080;99.99
99999E00032682;1100;18;8;105600;99.99
99999E00032684;858;14;8;82368;99.99
99999E00032686;1100;18;8;105600;99.99
99999E00032688;1100;18;8;105600;99.99
99999E00032700;980;16;8;94080;99.99
99999E00032710;920;15;8;88320;99.99
99999E00032717;798;13;8;76608;99.99
99999E00032723;1100;18;8;105600;99.99
99999E00032724;920;15;8;88320;99.99
99999E00032729;980;16;8;94080;99.99
99999E00032733;1042;17;8;100032;99.99
99999E00032734;920;15;8;88320;99.99
99999E00032745;980;16;8;94080;99.99
99999E00032750;980;16;8;94080;99.99
99999E00032765;1100;18;8;105600;99.99
99999E00032766;1100;18;8;105600;99.99
99999E00032773;1100;18;8;105600;99.99
99999E00032775;798;13;8;76608;99.99
99999E00032777;920;15;8;88320;99.99
99999E00032778;920;15;8;88320;99.99
99999E00032786;858;14;8;82368;99.99
99999E00032792;858;14;8;82368;99.99
99999E00032794;980;16;8;94080;99.99
99999E00032795;980;16;8;94080;99.99
99999E00032796;980;16;8;94080;99.99
99999E00032797;980;16;8;94080;99.99
99999E00032798;980;16;8;94080;99.99
99999E00032799;980;16;8;94080;99.99
99999E00032800;980;16;8;94080;99.99
99999E00032801;980;16;8;94080;99.99
99999E00032802;980;16;8;94080;99.99
99999E00032803;980;16;8;94080;99.99
99999E00032804;980;16;8;94080;99.99
99999E00032805;980;16;8;94080;99.99
99999E00032811;2200;18;16;211200;99.99
99999E00032814;1100;18;8;105600;99.99
99999E00032819;1020;17;8;97920;99.99
99999E00032824;920;15;8;88320;99.99
99999E00032825;798;13;8;76608;99.99
99999E00032840;1100;18;8;105600;99.99
99999E00032843;920;15;8;88320;99.99
99999E00032848;920;15;8;88320;99.99
99999E00032851;920;15;8;88320;99.99
99999E00032853;920;15;8;88320;99.99
99999E00032860;1100;18;8;105600;99.99
99999E00032876;1100;18;8;105600;99.99
99999E00032887;1100;18;8;105600;99.99
99999E00032888;1100;18;8;105600;99.99
99999E00032889;1100;18;8;105600;99.99
99999E00032890;980;16;8;94080;99.99
99999E00032891;980;16;8;94080;99.99
99999E00032892;1100;18;8;105600;99.99
99999E00032893;1100;18;8;105600;99.99
99999E00032895;1100;18;8;105600;99.99
99999E00032901;1100;18;8;105600;99.99
99999E00032906;1650;18;12;158400;99.99
99999E00032907;1100;18;8;105600;99.99
99999E00032908;1100;18;8;105600;99.99
99999E00032910;1100;18;8;105600;99.99
99999E00032913;1100;18;8;105600;99.99
99999E00032915;1100;18;8;105600;99.99
99999E00032920;1100;18;8;105600;99.99
99999E00032929;1100;18;8;105600;99.99
99999E00032930;1042;17;8;100032;99.99
99999E00032931;1100;18;8;105600;99.99
99999E00032937;1100;18;8;105600;99.99
99999E00032939;980;16;8;94080;99.99
99999E00032940;1100;18;8;105600;99.99
99999E00032957;1100;18;8;105600;99.99
99999E00032958;1042;17;8;100032;99.99
99999E00032960;1100;18;8;105600;99.99
99999E00032961;1042;17;8;100032;99.99
99999E00032962;1042;17;8;100032;99.99
99999E00032967;1042;17;8;100032;99.99
99999E00032985;1100;18;8;105600;99.99
99999E00032986;1100;18;8;105600;99.99
99999E00032992;1100;18;8;105600;99.99
99999E00032995;1100;18;8;105600;99.99
99999E00032996;2750;18;20;264000;99.99
99999E00033000;798;13;8;76608;99.99
99999E00033006;980;16;8;94080;99.99
99999E00033008;1100;18;8;105600;99.99
99999E00033009;1100;18;8;105600;99.99
99999E00033010;1100;18;8;105600;99.99
99999E00033014;1042;17;8;100032;99.99
99999E00033015;2200;18;16;211200;99.99
99999E00033016;1042;17;8;100032;99.99
99999E00033027;1042;17;8;100032;99.99
99999E00033033;920;15;8;88320;99.99
99999E00033046;1100;18;8;105600;99.99
99999E00033052;858;14;8;82368;99.99
99999E00033055;980;16;8;94080;99.99
99999E00033064;920;15;8;88320;99.99
99999E00033069;1100;18;8;105600;99.99
99999E00033075;858;14;8;82368;99.99
99999E00033076;858;14;8;82368;99.99
99999E00033092;1275;18;8;122400;99.99
99999E00033094;980;16;8;94080;99.99
99999E00033099;980;16;8;94080;99.99
99999E00033104;1100;18;8;105600;99.99
99999E00033108;1100;18;8;105600;99.99
99999E00033118;920;15;8;88320;99.99
99999E00033124;1100;18;8;105600;99.99
99999E00033126;2200;18;16;211200;99.99
99999E00033129;2145;14;20;205920;99.99
99999E00033130;1100;18;8;105600;99.99
99999E00033133;1100;18;8;105600;99.99
99999E00033134;1100;18;8;105600;99.99
99999E00033158;876;15;8;84096;99.99
99999E00033160;1100;18;8;105600;99.99
99999E00033163;1716;14;16;164736;99.99
99999E00033166;980;16;8;94080;99.99
99999E00033167;980;16;8;94080;99.99
99999E00033171;1100;18;8;105600;99.99
99999E00033173;920;15;8;88320;99.99
99999E00033175;980;16;8;94080;99.99
99999E00033180;798;13;8;76608;99.99
99999E00033181;798;13;8;76608;99.99
99999E00033182;1100;18;8;105600;99.99
99999E00033188;920;15;8;88320;99.99
99999E00033189;858;14;8;82368;99.99
99999E00033190;1100;18;8;105600;99.99
99999E00033200;858;14;8;82368;99.99
99999E00033201;980;16;8;94080;99.99
99999E00033203;920;15;8;88320;99.99
99999E00033204;1042;17;8;100032;99.99
99999E00033207;920;15;8;88320;99.99
99999E00033208;1042;17;8;100032;99.99
99999E00033212;980;16;8;94080;99.99
99999E00033218;980;16;8;94080;99.99
99999E00033222;798;13;8;76608;99.99
99999E00033226;920;15;8;88320;99.99
99999E00033227;1100;18;8;105600;99.99
99999E00033238;920;15;8;88320;99.99
99999E00033239;980;16;8;94080;99.99
99999E00033247;1100;18;8;105600;99.99
99999E00033248;920;15;8;88320;99.99
99999E00033249;1100;18;8;105600;99.99
99999E00033250;1100;18;8;105600;99.99
99999E00033255;980;16;8;94080;99.99
99999E00033256;1100;18;8;105600;99.99
99999E00033258;1100;18;8;105600;99.99
99999E00033260;1100;18;8;105600;99.99
99999E00033266;1100;18;8;105600;99.99
99999E00033268;1100;18;8;105600;99.99
99999E00033270;1840;15;16;176640;99.99
99999E00033298;1100;18;8;105600;99.99
99999E00033301;2128;18;16;204288;99.99
99999E00033302;920;15;8;88320;99.99
99999E00033305;1100;18;8;105600;99.99
99999E00033308;980;16;8;94080;99.99
99999E00033330;980;16;8;94080;99.99
99999E00033331;1100;18;8;105600;99.99
99999E00033335;1100;18;8;105600;99.99
99999E00033336;980;16;8;94080;99.99
99999E00033342;858;14;8;82368;99.99
99999E00033344;858;14;8;82368;99.99
99999E00033351;798;13;8;76608;99.99
99999E00033353;920;15;8;88320;99.99
99999E00033359;1100;18;8;105600;99.99
99999E00033364;1046;18;8;100416;99.99
99999E00033365;858;14;8;82368;99.99
99999E00033370;1100;18;8;105600;99.99
99999E00033374;920;15;8;88320;99.99
99999E00033376;1100;18;8;105600;99.99
99999E00033386;920;15;8;88320;99.99
99999E00033387;1960;16;16;188160;99.99
99999E00033388;980;16;8;94080;99.99
99999E00033391;858;14;8;82368;99.99
99999E00033392;1100;18;8;105600;99.99
99999E00033399;1100;18;8;105600;99.99
99999E00033401;858;14;8;82368;99.99
99999E00033409;1716;14;16;164736;99.99
99999E00033410;1100;18;8;105600;99.99
99999E00033415;1100;18;8;105600;99.99
99999E00033420;1100;18;8;105600;99.99
99999E00033424;858;14;8;82368;99.99
99999E00033433;858;14;8;82368;99.99
99999E00033437;1100;18;8;105600;99.99
99999E00033449;858;14;8;82368;99.99
99999E00033467;1100;18;8;105600;99.99
99999E00033476;1100;18;8;105600;99.99
99999E00033477;980;16;8;94080;99.99
99999E00033484;1100;18;8;105600;99.99
99999E00033486;1100;18;8;105600;99.99
99999E00033488;1100;18;8;105600;99.99
99999E00033494;1100;18;8;105600;99.99
99999E00033497;1100;18;8;105600;99.99
99999E00033498;980;16;8;94080;99.99
99999E00033504;1042;17;8;100032;99.99
99999E00033506;1100;18;8;105600;99.99
99999E00033513;1716;14;16;164736;99.99
99999E00033514;1100;18;8;105600;99.99
99999E00033515;1100;18;8;105600;99.99
99999E00033517;1100;18;8;105600;99.99
99999E00033520;920;15;8;88320;99.99
99999E00033521;920;15;8;88320;99.99
99999E00033522;858;14;8;82368;99.99
99999E00033523;980;16;8;94080;99.99
99999E00033524;980;16;8;94080;99.99
99999E00033531;980;16;8;94080;99.99
99999E00033536;1100;18;8;105600;99.99
99999E00033541;1042;17;8;100032;99.99
99999E00033546;1100;18;8;105600;99.99
99999E00033547;1100;18;8;105600;99.99
99999E00033551;1042;17;8;100032;99.99
99999E00033552;1100;18;8;105600;99.99
99999E00033558;1960;16;16;188160;99.99
99999E00033561;1650;18;12;158400;99.99
99999E00033563;920;15;8;88320;99.99
99999E00033570;920;15;8;88320;99.99
99999E00033589;920;15;8;88320;99.99
99999E00033592;1100;18;8;105600;99.99
99999E00033595;1100;18;8;105600;99.99
99999E00033633;858;14;8;82368;99.99
99999E00033637;1100;18;8;105600;99.99
99999E00033638;1100;18;8;105600;99.99
99999E00033650;1042;17;8;100032;99.99
99999E00033661;1100;18;8;105600;99.99
99999E00033668;980;16;8;94080;99.99
99999E00033671;1100;18;8;105600;99.99
99999E00033674;1042;17;8;100032;99.99
99999E00033676;980;16;8;94080;99.99
99999E00033678;858;14;8;82368;99.99
99999E00033679;1100;18;8;105600;99.99
99999E00033680;798;13;8;76608;99.99
99999E00033695;1100;18;8;105600;99.99
99999E00033700;1716;14;16;164736;99.99
99999E00033711;1100;18;8;105600;99.99
99999E00033713;1100;18;8;105600;99.99
99999E00033714;1100;18;8;105600;99.99
99999E00033717;980;16;8;94080;99.99
99999E00033724;1100;18;8;105600;99.99
